Periodo;Provincia;TODOS LOS REGIMENES Total Sexo;TODOS LOS REGIMENES Mujer;TODOS LOS REGIMENES Varon;REGIMEN GENERAL Total Sexo;REGIMEN GENERAL Mujer;REGIMEN GENERAL Varon;R.G.(S.E.AGRARIO) Total Sexo;R.G.(S.E.AGRARIO) Mujer;R.G.(S.E.AGRARIO) Varon;R.G.(S.E. EM. HOGAR) Total Sexo;R.G.(S.E. EM. HOGAR) Mujer;R.G.(S.E. EM. HOGAR) Varon;R.E.AUTONOMOS (NO SETA) Total Sexo;R.E.AUTONOMOS (NO SETA) Mujer;R.E.AUTONOMOS (NO SETA) Varon;REG.E. AUTONOMOS (SETA) Total Sexo;REG.E. AUTONOMOS (SETA) Mujer;REG.E. AUTONOMOS (SETA) Varon;R.E.MAR(CUENTA AJENA) Total Sexo;R.E.MAR(CUENTA AJENA) Mujer;R.E.MAR(CUENTA AJENA) Varon;R.E.MAR(C. PROPIA) Total Sexo;R.E.MAR(C. PROPIA) Mujer;R.E.MAR(C. PROPIA) Varon;R.E. MINERIA CARBON Total Sexo;R.E. MINERIA CARBON Mujer;R.E. MINERIA CARBON Varon
201303;24. Leon;148635.63;70842.95;77790.68;104261.84;52760.05;51499.79;977.32;221.63;755.68;3604.05;3508.26;95.79;32018.47;11746.47;20272.00;6599.79;2553.63;4046.16;0.00;0.00;0.00;0.00;0.00;0.00;1174.16;52.89;1121.26
201303;25. Lleida;162978.16;72311.21;90666.95;115266.79;55813.16;59453.63;5186.37;672.53;4513.84;2751.21;2645.58;105.63;33084.32;11607.21;21477.11;6689.47;1572.74;5116.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;26. Rioja;112547.16;52037.00;60508.26;81158.89;39833.74;41324.26;2886.79;814.74;2072.05;3008.21;2900.21;107.00;21996.05;7743.95;14252.11;3497.21;744.37;2752.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;27. Lugo;114244.63;54750.63;59494.00;70588.89;34743.16;35845.74;1473.21;309.53;1163.68;3526.74;3463.16;63.58;23925.74;8799.37;15126.37;12913.16;7251.05;5662.11;1624.32;75.74;1548.58;192.58;108.63;83.95;0.00;0.00;0.00
201303;28. Madrid;2667008.89;1282620.00;1384369.89;2207000.95;1065409.26;1141583.68;2841.16;532.79;2308.37;105273.95;99765.47;5499.47;347479.63;116212.74;231264.89;1109.11;266.11;843.00;3293.11;426.63;2866.47;0.00;0.00;0.00;11.00;7.00;4.00
201303;29. Malaga;478298.84;229197.37;249100.47;336382.42;163887.89;172493.53;35106.32;21111.16;13995.16;12336.00;11387.21;948.79;91736.47;32292.42;59444.05;1679.32;482.21;1197.11;901.79;32.47;869.32;156.53;4.00;152.53;0.00;0.00;0.00
201303;30. Murcia;478193.16;204659.21;273529.05;311738.21;144689.58;167047.63;64580.58;18063.00;46517.58;12206.32;11750.21;452.21;83581.21;28185.00;55396.21;5112.89;1943.42;3169.47;878.11;28.00;850.11;95.84;0.00;95.84;0.00;0.00;0.00
201303;31. Navarra;245348.63;110544.05;134802.79;188351.95;87207.05;101143.11;4342.47;786.47;3556.00;7668.84;7399.37;269.47;40387.21;13961.74;26425.47;4598.16;1189.42;3408.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;32. Ourense;97328.11;46454.74;50871.37;67927.11;32928.00;34997.11;298.89;51.53;247.37;3405.26;3325.74;79.53;23095.16;8426.16;14669.00;2601.68;1723.32;878.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;33. Asturias;340364.89;160890.42;179471.47;251306.37;120710.79;130594.58;973.53;168.00;805.53;9129.95;8785.68;343.26;64799.11;25637.68;39161.42;9751.74;5277.68;4473.05;1429.47;45.32;1384.16;433.11;57.53;375.58;2541.63;207.74;2333.89
201303;34. Palencia;58537.58;24856.00;33681.58;42242.26;19538.74;22703.53;956.53;99.47;857.05;1062.47;1040.47;22.00;11410.05;3717.53;7692.53;2823.11;457.79;2365.32;0.00;0.00;0.00;0.00;0.00;0.00;43.16;2.00;41.16
201303;35. Palmas;345266.21;159028.68;186234.53;275389.84;132217.68;143169.16;7554.11;3491.11;4063.00;6060.79;5602.58;458.21;52337.26;17016.53;35320.74;908.32;324.32;584.00;2790.42;371.47;2418.95;225.47;5.00;220.47;0.00;0.00;0.00
201303;36. Pontevedra;309307.58;146095.11;163210.47;220376.68;106358.74;114015.95;1124.42;448.84;675.58;8753.58;8617.79;135.79;60549.05;23764.95;36784.11;4603.21;3122.58;1480.63;7588.84;644.74;6944.11;6311.79;3137.47;3174.32;0.00;0.00;0.00
201303;37. Salamanca;108873.21;48505.89;60366.32;76715.21;37630.89;39084.32;1952.68;164.11;1788.58;2919.32;2836.95;81.37;22787.00;7260.16;15526.84;4499.00;613.79;3885.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;38. Santa Cruz de Tenerife;304812.58;144409.32;160397.26;238903.79;118632.00;120265.79;7280.63;2547.79;4732.84;4660.95;4378.47;282.47;50237.79;18210.89;32026.89;1684.37;419.47;1264.89;1832.89;220.68;1612.21;212.16;0.00;212.16;0.00;0.00;0.00
201303;39. Cantabria;192488.16;89793.16;102693.00;143591.79;68536.63;75054.16;581.53;82.47;499.05;5888.68;5647.37;241.32;36236.95;13186.74;23049.21;4826.89;2218.89;2608.00;1178.84;55.05;1123.79;183.47;66.00;117.47;0.00;0.00;0.00
201303;40. Segovia;53951.74;23385.42;30565.32;36739.79;17508.26;19230.53;1361.21;502.63;858.58;1379.05;1329.53;49.53;12269.11;3787.16;8481.95;2202.58;257.84;1944.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;41. Sevilla;637017.11;298655.63;338357.47;427261.95;195093.32;232166.63;99630.95;58146.00;41484.95;14193.53;13689.26;503.26;93653.89;31151.21;62501.68;1884.58;547.00;1337.58;334.21;27.84;306.37;58.00;1.00;57.00;0.00;0.00;0.00
201303;42. Soria;34838.26;14970.68;19867.58;25335.89;11908.11;13427.79;388.26;23.05;365.21;841.37;827.58;13.79;6581.95;2011.00;4570.95;1690.79;200.95;1489.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;43. Tarragona;259610.95;116922.32;142688.63;195077.37;92807.32;102270.05;5888.58;1185.84;4702.74;4497.84;4184.63;313.21;48105.42;17358.37;30747.05;4044.89;1243.63;2801.26;1726.74;130.58;1596.16;270.11;11.95;258.16;0.00;0.00;0.00
201303;44. Teruel;48531.00;20982.95;27548.05;32819.26;15423.68;17395.58;873.89;126.16;747.74;801.42;779.32;22.11;9997.37;3414.53;6582.84;3770.74;1235.26;2535.47;0.00;0.00;0.00;0.00;0.00;0.00;268.32;4.00;264.32
201303;45. Toledo;192946.63;77823.37;115122.26;135577.74;59712.16;75865.58;6761.74;986.32;5775.42;3532.05;3345.74;185.32;43621.68;13086.32;30535.37;3453.42;692.84;2760.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;46. Valencia;829616.21;377548.84;452064.37;613211.95;297430.42;315779.53;31387.95;5204.58;26183.37;19188.95;18338.26;849.68;158780.16;55311.32;103468.84;4912.47;1027.89;3884.58;2012.05;232.37;1779.68;122.68;4.00;118.68;0.00;0.00;0.00
201303;47. Valladolid;190555.37;86044.68;104509.68;145976.11;69185.42;76790.68;3021.32;597.53;2423.79;4580.47;4477.58;102.89;33849.68;11443.89;22404.79;3127.79;340.26;2787.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;48. Bizkaia;441192.21;208117.32;233072.89;338945.32;160085.11;178859.21;880.00;67.32;812.68;15127.37;14507.63;619.74;81964.84;32526.21;49437.63;1406.74;718.26;688.47;2755.95;135.79;2620.16;112.00;77.00;35.00;0.00;0.00;0.00
201303;49. Zamora;55123.84;23357.16;31764.68;34740.84;16894.21;17846.63;1683.26;300.26;1383.00;1108.68;1077.21;31.47;13248.00;4359.00;8887.00;4343.05;726.47;3616.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201303;50. Zaragoza;361500.16;166983.37;194516.79;281741.37;134551.21;147190.16;4354.95;735.58;3619.37;9530.74;9233.05;297.68;61234.89;21480.89;39754.00;4563.21;970.63;3592.58;0.00;0.00;0.00;0.00;0.00;0.00;75.00;12.00;63.00
201303;51. Ceuta;20658.74;8911.89;11746.84;16032.16;6596.21;9435.95;9.05;3.05;6.00;1218.53;1178.79;39.74;3176.21;1123.84;2052.37;0.00;0.00;0.00;216.79;10.00;206.79;6.00;0.00;6.00;0.00;0.00;0.00
201303;52. Melilla;20503.05;9612.58;10890.47;15424.37;7174.89;8249.47;5.00;2.00;3.00;1492.53;1449.79;42.74;3504.58;975.89;2528.68;1.00;0.00;1.00;75.58;10.00;65.58;0.00;0.00;0.00;0.00;0.00;0.00
201304;Total Nacional;16232352.32;7535444.64;8696815.00;11958651.41;5735500.82;6223099.41;765862.73;342997.68;422863.05;425432.55;403694.77;21713.14;2820930.14;978331.77;1842585.50;196380.45;66157.64;130220.82;48412.82;3632.68;44780.14;12735.64;4835.36;7900.27;3946.59;293.91;3652.68
201304;1. Alava;141807.82;62491.59;79313.23;116845.41;52082.55;64760.86;605.55;49.05;555.50;3243.73;3027.82;215.91;19015.41;6614.59;12400.82;2097.73;717.59;1380.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;2. Albacete;117934.23;48210.14;69724.09;78948.00;35852.41;43095.59;8062.18;1774.68;6287.50;2531.05;2442.55;88.50;25671.86;7737.50;17934.36;2721.14;403.00;2318.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;3. Alicante;522133.55;236931.91;285198.64;382867.86;183938.91;198925.95;17280.95;6059.91;11221.05;9364.55;8770.73;593.82;107835.86;36986.41;70849.45;2777.68;915.95;1861.73;1877.73;260.00;1617.73;128.91;0.00;128.91;0.00;0.00;0.00
201304;4. Almeria;242805.82;106929.18;135875.64;138584.59;68776.00;69808.59;48092.91;17003.05;31089.86;3067.23;2951.95;114.27;38520.95;13848.64;24672.32;13727.73;4312.73;9415.00;727.59;31.82;695.77;84.82;5.00;79.82;0.00;0.00;0.00
201304;5. Avila;48739.27;21382.32;27355.95;31908.55;15875.45;16033.09;1285.50;317.41;968.09;1202.82;1161.73;40.09;11602.09;3536.77;8065.32;2740.32;490.95;2249.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;6. Badajoz;220500.91;95517.09;124983.82;133060.23;63819.23;69241.00;37798.91;14706.64;23092.27;3306.09;3225.05;81.05;40060.86;12553.95;27506.91;6274.82;1212.23;5062.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;7. Baleares;384169.50;178913.59;205254.91;288630.82;140556.55;148074.27;2560.32;374.09;2186.23;12143.41;10459.05;1683.36;77480.82;26584.27;50896.55;1620.27;696.27;924.00;1497.77;233.45;1264.32;236.09;9.91;226.18;0.00;0.00;0.00
201304;8. Barcelona;2172743.91;1037680.86;1135055.05;1741625.45;856672.09;884949.36;4912.41;814.00;4098.41;57050.05;53103.59;3945.45;363334.18;126069.41;237261.77;2768.77;791.95;1976.82;2922.95;223.59;2699.36;130.09;6.23;123.86;0.00;0.00;0.00
201304;9. Burgos;135196.64;58704.00;76491.64;102607.77;46140.32;56466.45;1197.77;161.86;1035.91;2970.32;2868.55;101.77;23823.91;8212.64;15611.27;4596.86;1320.64;3276.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;10. Caceres;131845.77;59081.59;72763.18;78931.95;38270.23;40660.73;21107.27;9172.14;11935.14;2185.68;2113.86;71.82;25437.32;8463.36;16973.95;4183.55;1062.00;3121.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;11. Cadiz;316188.32;140501.14;175687.18;225453.36;102615.45;122837.91;28746.55;15528.36;13218.18;5054.27;4722.82;331.45;50974.91;17182.14;33792.77;1565.09;349.05;1216.05;4136.64;95.32;4041.32;257.50;8.00;249.50;0.00;0.00;0.00
201304;12. Castellon;193055.86;86276.68;106779.18;139971.82;66071.23;73900.59;7172.41;976.64;6195.77;4026.64;3903.55;123.09;38301.14;14298.77;24002.36;2440.09;984.95;1455.14;1061.55;36.59;1024.95;82.23;4.95;77.27;0.00;0.00;0.00
201304;13. Ciudad Real;143225.59;57261.05;85961.55;97280.68;43037.32;54243.36;8638.86;1212.14;7425.73;3155.23;3068.27;84.95;29854.86;9197.45;20657.41;4196.95;735.86;3461.09;0.00;0.00;0.00;0.00;0.00;0.00;99.00;10.00;89.00
201304;14. Cordoba;267077.50;127554.23;139523.09;144833.73;68061.14;76772.41;69896.05;39859.05;30037.00;3976.36;3858.73;117.64;45243.27;14784.14;30459.14;3128.09;991.18;2136.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;15. Coruna;388423.36;190552.55;197866.86;283852.73;140318.32;143531.41;1523.27;392.59;1130.68;11840.09;11591.36;248.73;73731.86;29185.64;44545.27;11567.23;7652.32;3914.91;3283.59;152.91;3130.68;2624.59;1259.41;1365.18;0.00;0.00;0.00
201304;16. Cuenca;64534.00;25978.55;38555.45;39589.82;18354.55;21235.27;4800.82;1246.36;3554.45;1227.36;1192.36;35.00;14042.14;4145.27;9896.86;4873.86;1040.00;3833.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;17. Girona;271398.50;124249.68;147148.82;202929.14;98491.91;104437.23;2983.09;343.91;2639.18;5583.77;4928.91;654.86;56528.86;19664.55;36864.32;2067.18;707.18;1360.00;1160.23;110.23;1050.00;146.23;3.00;143.23;0.00;0.00;0.00
201304;18. Granada;288252.23;141988.59;146263.64;170347.18;83185.64;87161.55;55706.27;33379.00;22327.27;6369.91;6137.45;232.45;52138.77;18316.73;33822.05;3486.82;964.77;2522.05;185.82;5.00;180.82;17.45;0.00;17.45;0.00;0.00;0.00
201304;19. Guadalajara;74050.14;32500.09;41550.05;57676.27;26589.73;31086.55;868.95;124.14;744.82;1689.91;1629.50;60.41;12406.95;3958.77;8448.18;1408.05;197.95;1210.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;20. Gipuzkoa;290098.50;132679.14;157417.36;212099.95;101038.59;111060.36;441.05;66.55;374.50;8321.18;7944.59;376.59;66640.95;22799.73;43841.23;1469.45;738.05;730.41;1035.95;31.55;1004.41;89.95;60.09;29.86;0.00;0.00;0.00
201304;21. Huelva;206893.59;103087.86;103804.73;93045.14;42758.09;50287.05;85059.32;50264.09;34795.23;1743.91;1682.14;61.77;23274.18;7911.09;15362.09;1504.05;411.68;1092.36;1990.14;55.59;1934.55;276.86;5.18;271.68;0.00;0.00;0.00
201304;22. Huesca;82756.95;35975.32;46781.64;55702.73;26746.32;28956.41;2714.27;395.59;2318.68;1697.32;1661.00;36.32;18879.14;6270.95;12608.18;3763.50;901.45;2862.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;23. Jaen;212802.59;96324.95;116477.64;108271.23;49397.36;58873.86;64387.09;32297.32;32089.77;2537.00;2445.55;91.45;35021.45;11541.00;23480.45;2585.82;643.73;1942.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;24. Leon;149001.41;70956.55;78042.86;104733.05;52877.50;51853.55;944.73;208.32;736.41;3602.64;3503.14;99.50;32074.41;11788.32;20286.09;6554.77;2527.27;4027.50;0.00;0.00;0.00;0.00;0.00;0.00;1091.82;52.00;1039.82
201304;25. Lleida;160903.95;71332.18;89571.77;113539.41;54918.23;58621.18;4964.95;642.18;4322.77;2735.82;2627.77;108.05;32976.95;11572.59;21404.36;6686.82;1571.41;5115.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;26. Rioja;112418.91;52104.00;60312.91;81056.27;39878.55;41176.73;2798.09;803.95;1994.14;3008.18;2898.55;108.64;22071.36;7777.55;14293.82;3485.00;745.41;2739.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;27. Lugo;114046.82;54725.23;59321.59;70473.91;34752.91;35721.00;1471.36;310.00;1161.36;3528.50;3465.45;63.05;23958.64;8826.55;15132.09;12810.64;7185.27;5625.36;1612.59;75.41;1537.18;191.18;109.64;81.55;0.00;0.00;0.00
201304;28. Madrid;2664163.36;1282483.68;1381660.55;2202190.50;1063711.82;1138470.68;2660.23;495.77;2164.45;106277.18;100750.82;5517.41;348616.32;116818.23;231795.91;1106.59;267.77;838.82;3301.55;432.27;2869.27;0.00;0.00;0.00;11.00;7.00;4.00
201304;29. Malaga;484855.50;232321.77;252532.73;342074.45;166661.77;175411.68;34810.36;21028.73;13781.64;12416.41;11461.86;954.55;92766.36;32641.05;60125.32;1692.82;486.00;1206.82;936.41;38.36;898.05;158.68;4.00;154.68;0.00;0.00;0.00
201304;30. Murcia;482116.23;206259.77;275851.77;312909.09;145365.59;167542.50;66870.09;18744.68;48125.41;12215.14;11766.27;445.18;84027.55;28419.05;55608.50;5090.09;1935.18;3154.91;909.23;29.00;880.23;95.05;0.00;95.05;0.00;0.00;0.00
201304;31. Navarra;245936.09;110993.45;134940.64;188680.55;87566.91;101111.64;4556.09;851.18;3704.91;7668.86;7399.91;268.95;40466.59;13993.00;26473.59;4564.00;1182.45;3381.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;32. Ourense;97197.45;46449.68;50745.77;67804.59;32916.32;34886.27;290.09;52.00;238.09;3407.73;3328.32;79.41;23105.77;8443.09;14662.68;2589.27;1709.95;879.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;33. Asturias;339886.95;161040.45;178843.50;250931.77;120764.05;130166.73;945.27;158.23;787.05;9188.77;8842.18;345.59;65001.05;25735.77;39265.27;9669.50;5233.59;4434.91;1359.45;45.41;1314.05;423.05;54.32;368.73;2368.09;206.91;2161.18
201304;34. Palencia;58698.68;24981.77;33716.91;42434.27;19644.32;22789.95;935.82;94.64;841.18;1057.14;1035.95;21.18;11417.14;3745.82;7671.32;2812.32;459.05;2353.27;0.00;0.00;0.00;0.00;0.00;0.00;42.00;2.00;40.00
201304;35. Palmas;342953.77;157715.18;185235.59;273178.32;130973.91;142201.41;7307.86;3345.77;3962.09;6095.23;5636.45;458.77;52474.91;17095.09;35379.82;899.27;322.59;576.68;2770.77;336.36;2434.41;227.41;5.00;222.41;0.00;0.00;0.00
201304;36. Pontevedra;309211.73;146046.27;163163.45;219961.82;106248.32;113711.50;1068.50;433.91;634.59;8797.55;8658.73;138.82;60705.45;23850.09;36855.36;4573.91;3098.59;1475.32;7497.55;614.73;6882.82;6606.95;3141.91;3465.05;0.00;0.00;0.00
201304;37. Salamanca;109476.68;48783.73;60691.95;77286.23;37882.45;39403.77;1933.41;153.68;1779.73;2915.55;2832.36;82.18;22859.41;7301.00;15558.41;4482.09;614.23;3867.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;38. Santa Cruz de Tenerife;303322.32;143550.23;159766.09;237275.41;117716.36;119553.05;7153.45;2484.64;4668.82;4665.59;4378.64;286.95;50448.73;18323.91;32124.82;1702.50;428.68;1273.82;1861.73;218.00;1643.73;214.91;0.00;214.91;0.00;0.00;0.00
201304;39. Cantabria;193223.14;90337.95;102883.18;144394.27;69080.23;75313.05;584.32;83.41;500.91;5861.18;5624.05;237.14;36265.36;13227.77;23036.59;4801.55;2202.45;2599.09;1137.23;54.27;1082.95;179.23;65.77;113.45;0.00;0.00;0.00
201304;40. Segovia;54245.32;23452.14;30792.18;36972.05;17567.82;19403.23;1355.82;498.64;857.18;1378.05;1328.36;49.68;12312.09;3796.77;8515.32;2227.32;260.55;1966.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;41. Sevilla;641122.45;299962.32;341156.14;431948.68;196674.68;235272.00;98422.27;57606.95;40815.32;14229.95;13726.59;502.36;94240.55;31376.59;62862.95;1882.36;545.91;1336.45;340.95;30.59;310.36;57.68;1.00;56.68;0.00;0.00;0.00
201304;42. Soria;35056.41;15081.23;19975.18;25530.14;12002.77;13527.36;395.77;24.95;370.82;847.18;832.77;14.41;6593.45;2019.55;4573.91;1689.86;201.18;1488.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;43. Tarragona;265517.41;120262.95;145254.45;200660.91;95898.68;104762.23;5704.45;1177.05;4527.41;4522.95;4196.59;326.36;48586.05;17605.36;30980.68;4015.00;1238.50;2776.50;1758.86;135.77;1623.09;269.18;11.00;258.18;0.00;0.00;0.00
201304;44. Teruel;48583.27;21018.27;27565.00;32806.82;15454.18;17352.64;894.23;113.36;780.86;805.55;782.09;23.45;10056.86;3431.64;6625.23;3760.14;1233.00;2527.14;0.00;0.00;0.00;0.00;0.00;0.00;259.68;4.00;255.68
201304;45. Toledo;192520.23;77780.73;114738.50;135586.82;59682.27;75904.55;6243.00;928.32;5314.68;3539.32;3349.73;188.59;43716.64;13130.45;30586.18;3434.45;689.95;2744.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;46. Valencia;822749.32;374538.09;448208.23;609327.09;294785.41;314539.68;28076.95;4608.73;23468.23;19225.00;18380.27;843.73;159089.50;55499.45;103590.05;4902.64;1026.86;3875.77;2008.50;233.36;1775.14;119.64;4.00;115.64;0.00;0.00;0.00
201304;47. Valladolid;190882.09;86225.00;104656.09;146440.82;69420.59;77020.23;2935.41;564.36;2371.05;4560.77;4457.95;102.82;33826.73;11439.09;22386.64;3118.36;343.00;2775.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;48. Bizkaia;440430.23;207713.09;232715.41;338137.68;159605.73;178530.95;848.91;64.73;784.18;15185.95;14539.91;646.05;82024.86;32577.64;49446.50;1405.00;716.09;688.91;2715.86;132.05;2583.82;111.95;76.95;35.00;0.00;0.00;0.00
201304;49. Zamora;55329.73;23423.73;31904.00;35063.77;16990.86;18072.91;1580.91;268.09;1312.82;1103.64;1073.68;29.95;13272.09;4366.50;8903.59;4309.32;724.59;3584.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201304;50. Zaragoza;360709.77;166583.59;194126.18;280809.36;134035.18;146774.18;4257.91;728.18;3529.73;9584.27;9286.73;297.55;61434.41;21554.91;39879.50;4548.82;966.59;3582.23;0.00;0.00;0.00;0.00;0.00;0.00;75.00;12.00;63.00
